CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Amt
780105483,1,65,0,4,1697.0,2799
821797008,1,49,5,2,1438.3,815
779310033,1,42,4,2,4304.0,1788
719745558,0,52,3,2,9137.0,4626
720357483,0,46,1,2,1723.0,4112
716285358,0,32,1,5,1835.0,2801
708652908,0,47,5,6,2291.0,4498
711131958,0,50,3,3,3743.0,4621
798140283,0,57,4,3,10711.0,1180
716711433,1,48,5,3,7897.0,2270
789200208,0,40,4,3,3326.0,13583
720815208,1,52,0,3,34516.0,2395
712778658,0,52,3,3,2001.0,4238
812411058,1,49,0,3,2094.0,2690
771502383,0,54,1,5,2474.0,4884
779837808,0,53,2,4,5182.0,5012
778949133,0,44,1,3,13298.0,3476
710878308,1,50,4,2,3699.0,7297
708442158,0,51,1,2,6182.0,3801
719876808,0,43,3,2,13625.0,3902
718256658,0,45,3,5,2728.0,4554
718161708,0,46,4,1,7562.0,14908
719109783,0,42,3,3,13103.0,4323
808897683,1,53,1,3,30271.0,3231
712742808,0,41,3,3,3022.0,1184
714247458,0,56,4,2,8037.0,3271
819966033,0,32,0,3,9238.0,2522
818308533,0,47,5,2,3532.0,3162
714332658,0,42,3,2,5596.0,3896
811467708,0,33,2,2,22399.0,2390
788194458,0,34,3,3,3265.0,1843
709473708,0,39,3,2,30753.0,1780
787638408,0,47,1,4,8440.0,4161
711886383,1,54,5,3,5342.0,2426
788760633,0,53,3,2,13513.0,3503
717192933,0,55,0,2,8302.0,1576
712431183,0,52,2,3,2164.0,5282
718774533,0,48,1,3,15355.0,15053
789563658,0,64,0,4,12155.0,4618
718870158,0,47,4,2,4592.0,1772
818007783,0,49,3,2,2578.0,4683
720491958,0,34,3,3,1438.3,4302
715183308,0,47,3,1,33184.0,7190
708666258,0,43,4,3,8129.0,1402
712445583,1,33,0,1,2299.0,2323
755996583,1,57,2,0,2475.0,2574
716968683,0,46,5,2,11287.0,5157
719277033,0,44,3,3,8997.0,4558
715311183,0,35,2,3,3388.0,13557
715040208,0,49,2,3,5076.0,4115
786566733,0,49,2,3,4939.0,3764
710605458,0,49,2,3,7223.0,4127
780713058,0,46,3,3,14701.0,3490
708229308,1,49,2,2,3243.0,6059
710637183,0,48,4,3,2300.0,4538
769883733,1,46,3,4,2344.0,2098
716181858,0,42,2,2,1622.0,4633
717365958,0,50,1,2,1438.3,4765
718853358,0,42,3,1,3308.0,5104
716565258,0,37,3,2,12830.0,2526
747885858,0,39,2,3,8325.0,14571
721043058,0,58,4,1,12010.0,1700
715041333,0,39,3,1,3537.0,1605
780638958,0,42,2,2,2468.0,4483
780384483,1,49,4,2,2886.0,5481
778722033,0,44,2,2,2275.0,5626
788959758,0,47,4,2,9148.0,3451
784798683,0,38,2,2,1438.3,1999
721023708,0,47,4,3,17557.0,2142
780684933,0,49,3,1,3051.0,4887
788630958,0,44,2,1,11627.0,3264
708969633,0,42,4,5,2447.0,4544
716756133,0,43,2,3,2422.0,5079
716929233,0,43,3,3,5182.0,5235
816864483,0,39,4,2,10264.0,4003
801783108,0,46,3,3,1438.3,4833
715974783,0,53,1,3,4186.0,4590
754968033,0,40,4,5,1762.0,4899
827643858,0,45,2,2,5596.0,3212
713902983,0,42,3,3,1676.0,4381
713535033,0,44,3,3,22243.0,3200
713655108,0,60,1,3,9752.0,14220
773466258,0,48,4,1,4206.0,1144
713792583,0,52,2,2,10351.0,4572
767266758,1,41,2,3,1661.0,2473
708568983,0,40,3,3,11476.0,8110
778627983,0,40,3,1,1829.0,1610
779779083,0,38,3,2,23981.0,7872
708784908,0,47,3,1,18064.0,4435
813435108,0,49,1,2,3537.0,4726
721106133,0,57,3,4,2312.0,5104
809307108,0,44,1,3,2021.0,4209
708393633,0,41,0,2,2685.0,4625
792524358,0,55,3,1,34516.0,7917
717928308,0,40,1,2,13669.0,15772
750147483,0,49,2,1,24299.0,5320
708817608,0,41,3,1,3427.0,4218
794273283,1,51,3,3,25670.0,2709
788810658,0,37,1,2,9466.0,2503
779218233,0,47,5,3,9430.0,4115
717343833,0,47,5,1,3127.0,4518
717856983,0,42,5,2,1840.0,4515
709701558,0,47,3,1,21331.0,1460
720398958,0,53,1,2,2126.0,4340
788838033,1,45,2,2,3841.0,2832
779499933,0,46,5,1,34516.0,4300
790225758,0,41,2,3,2647.0,2262
778686408,0,48,1,3,19324.0,1744
715528983,0,46,5,1,17196.0,1466
709855608,0,46,4,3,1438.3,1114
756025233,1,43,4,3,2422.0,2437
789099783,0,43,2,3,2069.0,4117
712270158,0,62,0,2,2052.0,1208
788386908,0,48,3,2,34516.0,1156
720761208,1,59,1,4,4789.0,2496
720427683,1,58,2,3,16163.0,2171
710308983,0,50,3,1,3287.0,4148
711614658,0,37,2,3,2258.0,2511
720450108,0,54,1,1,1438.3,1585
717828108,0,57,2,1,21875.0,1327
709061658,0,44,1,2,1550.0,4534
715534083,0,46,2,3,2168.0,4043
711117108,0,48,3,2,32611.0,3916
789713208,1,62,0,3,2936.0,2692
708838908,0,49,3,3,5129.0,3192
708596283,0,35,3,2,2858.0,2844
740852733,0,49,3,1,10155.0,1685
717949983,0,47,1,2,8168.0,3554
778286433,0,67,0,2,5876.0,2133
716793108,0,26,0,1,1934.0,2334
789185508,0,49,2,2,5536.0,3918
712814658,0,50,0,1,2393.0,4755
712048008,0,56,4,2,2610.0,4127
779715108,0,46,2,3,2770.0,2920
709982658,0,41,2,2,9759.0,4226
806947308,1,40,4,4,20178.0,1735
714393708,0,54,0,2,2254.0,4913
717559533,0,47,3,3,34516.0,8212
714668433,0,51,4,3,2522.0,4122
801083133,0,57,4,3,3545.0,3691
807915408,0,41,2,2,6602.0,4479
822127008,0,50,1,2,19349.0,4351
715993608,0,51,2,3,26714.0,1686
714475908,1,43,2,3,6348.0,1732
714885258,0,44,4,1,4234.0,1348
718744008,0,59,1,2,6335.0,1217
721378008,0,31,0,2,2621.0,2718
710806083,0,50,1,2,11888.0,1137
779216358,1,48,2,2,2111.0,773
772143333,0,46,2,3,2170.0,4569
713884458,0,51,4,2,8783.0,4425
709627983,0,56,3,3,2535.0,4497
717965808,0,65,0,1,9383.0,5783
709239483,0,49,1,3,2721.0,4622
819409608,0,39,2,3,2594.0,1457
714935883,0,45,3,1,10619.0,4074
714879483,1,39,4,3,3929.0,7773
817968783,0,51,3,3,2927.0,4670
811721133,0,62,1,3,2359.0,2021
709275558,0,54,2,3,7866.0,4238
708286683,0,57,2,3,12045.0,4884
796990908,0,35,3,3,34516.0,2227
711574008,0,32,3,3,21390.0,2477
712988958,0,42,4,2,2021.0,3253
772721208,0,50,2,3,17655.0,16293
789433758,0,36,0,3,6338.0,1715
720959058,0,44,3,3,8064.0,4412
779027733,0,53,4,2,6721.0,3718
712342833,0,52,2,3,5905.0,4042
711846183,1,38,3,2,2669.0,2271
770858283,0,40,4,2,2822.0,5371
801037833,0,38,2,2,3192.0,4236
820922733,0,43,2,1,34516.0,14160
713013483,0,40,4,3,1438.3,3754
715585158,0,58,1,3,10021.0,1275
717651333,0,55,2,3,1745.0,4562
708358683,0,46,2,3,34516.0,1665
788782008,0,49,3,3,15987.0,4146
711474333,1,57,2,5,1614.0,1690
824770683,0,51,0,4,3049.0,4027
720168558,0,39,0,3,2936.0,4876
713945883,1,62,2,2,2490.0,864
779219208,0,38,2,1,1744.0,4811
709822008,0,42,3,3,2369.0,4317
716043258,0,53,3,1,1595.0,1745
817965858,0,42,4,1,2757.0,3766
752085108,0,39,2,5,4955.0,1824
768733533,0,53,5,3,2340.0,8851
779067408,0,46,1,3,13056.0,14280
720572508,0,38,4,3,9830.0,1042
711393483,0,49,4,3,2432.0,4340
812488608,0,44,3,1,5024.0,4908
709170108,1,60,1,2,2425.0,1522
714571008,0,49,3,2,1438.3,4553
769463433,0,41,2,3,8666.0,3593
788350908,0,38,3,1,5362.0,3548
715745508,0,51,4,1,11221.0,1564
715085733,0,61,0,1,2939.0,2434
791730183,1,38,2,2,7385.0,5070
711208083,0,40,4,3,2925.0,4455
742552683,0,44,3,2,1438.3,4208
787291308,0,42,5,2,4228.0,4389
716790633,1,43,3,2,17239.0,1789
788717358,0,53,2,2,7062.0,3432
708946008,1,46,3,2,1438.3,2445
711379083,0,60,0,3,2758.0,5124
719184783,0,51,1,2,9352.0,3536
785285883,1,49,3,3,1675.0,2622
713657733,0,47,4,3,9132.0,3809
711970533,0,54,4,2,1491.0,4365
720611058,0,40,3,2,17018.0,1550
805282908,0,43,5,3,7599.0,4401
713854608,0,62,1,3,9521.0,2444
794494308,0,42,3,4,34516.0,13781
709597983,0,65,0,1,1573.0,3349
708649683,0,51,2,3,16703.0,15472
801700233,0,36,2,3,3174.0,3140
711619608,0,45,3,3,21630.0,4584
809445858,0,38,0,3,1755.0,5000
714054408,0,50,3,2,12889.0,8272
793736958,0,49,3,2,21680.0,4410
714259533,0,43,2,1,4092.0,5001
719607183,0,55,2,3,21046.0,7653
815761908,0,46,3,3,34516.0,3722
714320358,0,38,2,1,2569.0,4126
814459833,0,42,3,3,8017.0,3042
710795883,0,33,3,1,2042.0,2758
716262708,0,51,2,3,1438.3,4447
715389708,0,36,3,3,4824.0,1516
715493733,1,53,2,3,5735.0,9088
787617483,0,58,0,2,2628.0,4335
717504258,0,38,2,1,3735.0,1573
717825033,0,50,0,3,5444.0,4509
803657133,0,60,1,3,1848.0,4757
772725408,0,40,3,3,24499.0,7667
712876233,0,53,2,3,5272.0,1289
715043508,0,38,2,3,9515.0,4642
771058908,0,55,3,3,2873.0,4563
713639958,0,46,4,3,9478.0,1327
713645883,0,37,1,3,1879.0,5202
780143283,1,43,3,3,2701.0,2678
794524833,0,36,3,3,2265.0,4009
712774908,0,41,4,2,2601.0,5111
798281808,0,48,4,4,3879.0,5158
710364258,0,53,2,2,15815.0,2135
710299608,1,53,2,3,2859.0,817
766706358,0,39,2,3,2524.0,1800
709330383,0,37,1,3,12535.0,3283
713128833,0,49,2,3,6511.0,1478
710681808,0,53,3,3,18531.0,2484
817382958,0,47,3,1,2317.0,4894
716855058,1,49,4,2,1757.0,2557
715055433,0,36,3,3,2224.0,2004
717348258,0,33,1,1,4459.0,2502
710893533,0,53,1,1,8329.0,1570
715257708,0,38,1,2,3657.0,2758
712222758,1,38,3,2,2300.0,2500
708754833,0,48,3,4,2827.0,4583
772155108,0,62,0,3,1438.3,1445
716323683,0,31,0,3,32791.0,13177
713167383,0,57,3,2,2298.0,5154
805229133,0,46,3,2,11250.0,4514
718642458,0,40,4,1,2126.0,2992
714503433,1,57,2,3,1615.0,2212
718043583,0,50,2,3,21794.0,15111
711370458,0,49,5,2,15016.0,7685
721032633,1,55,3,3,2496.0,2590
714069858,0,53,3,3,3539.0,1677
718815108,0,50,2,3,6030.0,3420
772118583,0,43,1,2,2667.0,4596
772303458,0,62,0,3,3377.0,1407
720603558,0,36,4,2,20337.0,2460
710869008,0,47,3,1,8332.0,5108
770938533,0,45,1,1,3304.0,3914
709608708,1,29,1,1,6500.0,9451
709976358,0,51,1,3,3236.0,3952
771075258,0,55,2,3,34516.0,1268
718528833,0,51,1,3,30172.0,8879
715222533,1,52,3,3,2566.0,2340
788885133,0,57,3,1,12675.0,3912
811076883,1,45,3,4,7979.0,5056
710504283,0,50,1,3,14817.0,4014
718675158,1,55,1,1,1438.3,850
720714933,0,62,1,2,3143.0,1323
781942983,0,50,1,3,17827.0,5010
720819858,0,47,4,2,8837.0,8210
789271533,0,51,1,3,1438.3,4653
716721483,1,59,0,2,14458.0,8696
714797733,0,41,3,1,5246.0,3189
720637008,0,51,2,2,2124.0,3210
712795833,1,34,4,2,5021.0,2270
711538758,1,39,5,3,24657.0,1954
788661408,0,47,3,5,2990.0,4757
710573808,0,55,2,3,2243.0,1334
709664658,0,40,4,3,22863.0,4071
813499458,1,45,5,3,1438.3,2132
714851058,0,31,0,3,2158.0,1718
716982483,0,49,2,4,1438.3,4497
712688433,0,36,3,2,3404.0,2406
721305408,0,48,2,2,3378.0,4761
720174033,0,46,3,3,34516.0,12871
714868608,0,52,4,3,3021.0,4105
708558408,0,50,3,3,9949.0,3776
711830433,0,44,3,2,7926.0,7677
779670783,0,40,3,2,12559.0,4700
716169258,0,47,5,3,7128.0,1468
717206508,0,65,0,2,2798.0,1543
717307158,0,48,3,1,1853.0,5331
713866308,0,45,4,2,15100.0,4135
715380483,0,54,5,3,1476.0,4462
720292983,0,60,0,1,2230.0,4929
717800358,0,48,3,3,10111.0,4791
710695083,0,44,3,1,28397.0,1635
708421833,0,45,4,3,3342.0,1139
716668308,1,39,4,2,12405.0,3151
786087633,0,60,0,1,2759.0,1650
710278458,1,52,2,3,11617.0,1643
788744058,0,48,2,1,4009.0,4506
720443358,0,50,2,3,8014.0,6950
711145008,0,60,1,3,5015.0,1325
714073983,0,47,2,3,7327.0,1788
719233833,0,35,3,3,3073.0,1944
714513033,0,39,1,1,11213.0,1257
789266208,0,56,2,2,5920.0,1408
771431133,0,47,4,2,1438.3,3778
712033833,0,42,4,3,1874.0,3899
719337408,0,63,0,2,2567.0,2399
712637283,0,36,2,1,2169.0,5182
720071583,1,48,2,1,7151.0,854
716786808,0,40,5,2,1659.0,3838
779405133,0,40,3,3,5716.0,4387
712443558,0,39,1,1,22125.0,1994
712544358,0,48,3,4,34516.0,15552
797218233,0,51,2,1,1757.0,4550
708543258,0,36,3,3,2607.0,2045
721427358,1,47,4,1,8757.0,2108
819977058,0,46,2,3,3150.0,3432
789233808,0,38,3,2,2425.0,4568
716351208,0,48,3,3,4095.0,4175
811013658,0,41,2,3,10816.0,3221
817245183,0,51,2,2,19715.0,1979
771086208,0,57,2,4,6256.0,1629
779422458,0,31,1,2,3533.0,16339
708735183,0,35,2,3,2544.0,2289
709243533,0,49,2,3,2555.0,4552
713509908,0,48,2,1,1755.0,4719
713593683,0,43,3,3,11155.0,3504
778699908,1,43,2,3,14447.0,915
710586483,1,26,0,2,6152.0,968
712285908,0,60,1,4,2481.0,5228
806995683,0,61,0,1,4783.0,2870
772545858,0,49,4,2,5095.0,3808
789138258,0,45,3,3,2976.0,4799
717787533,0,51,1,1,5158.0,1229
709368483,0,56,2,2,1438.3,4323
711874833,0,45,3,3,2449.0,5497
715749858,0,30,1,1,4726.0,1723
711367308,0,37,3,3,2186.0,2614
708890958,0,55,3,3,31636.0,4231
814989933,0,45,4,2,1795.0,5575
715393908,0,57,2,0,2712.0,4520
718618458,0,38,3,1,9859.0,4345
754282908,0,50,1,1,3368.0,2022
779380908,1,51,1,3,24462.0,1709
712404483,0,49,2,3,3989.0,5189
711410958,0,40,3,2,13452.0,7582
714985458,0,56,1,2,15124.0,1850
802243458,1,48,2,3,2760.0,1759
818993508,0,52,3,4,2577.0,5021
711010683,0,35,3,2,14382.0,12941
823609383,0,43,4,1,1438.3,4528
710119233,0,37,1,2,11726.0,4186
788911458,0,40,4,1,2972.0,3840
714842208,0,52,2,4,2804.0,4357
712240083,1,38,3,2,3730.0,858
712055433,0,39,4,2,3600.0,14137
789331908,0,40,3,2,8793.0,5342
825811158,0,51,2,2,3069.0,4512
813971283,0,43,4,1,2510.0,3623
712323183,0,38,3,2,3224.0,3738
712491108,0,35,1,3,13046.0,2601
790221633,0,44,4,3,3897.0,4627
787643658,0,59,0,1,12554.0,1422
710106933,0,32,2,3,34516.0,14667
710611683,0,43,2,1,2837.0,4279
780054258,0,40,5,2,7860.0,1367
716402508,0,49,3,3,2705.0,4265
716705433,0,62,1,1,12590.0,4182
716510658,1,50,0,3,2595.0,2526
713362158,0,50,3,1,17087.0,3519
708869283,0,50,4,3,23209.0,3530
715082133,0,40,2,2,2494.0,3407
820108008,0,49,4,3,12174.0,14743
711076533,0,65,0,3,9706.0,3435
717403158,0,60,0,2,9634.0,14218
768490458,1,49,2,3,5701.0,961
711041508,0,37,1,3,5865.0,2623
718153233,0,46,3,2,23512.0,3764
771809733,1,64,0,3,3353.0,960
719095533,0,47,4,3,2680.0,3382
715776033,0,46,5,1,3135.0,4116
720676158,0,34,4,3,9005.0,5223
716329383,1,46,3,2,3138.0,4724
820599333,0,43,5,2,1438.3,4469
716369208,0,44,3,5,2420.0,4954
711659958,0,65,0,2,2692.0,1594
720302883,0,53,3,3,3390.0,4585
709186983,0,49,4,1,8714.0,1536
711351108,0,44,3,3,2608.0,4671
716762733,0,50,2,1,3449.0,8300
710115108,0,45,2,2,5562.0,4568
713328108,0,60,1,2,1671.0,5189
771617883,0,54,2,2,2205.0,4904
713759583,0,54,3,1,3173.0,4883
716535408,0,43,3,1,12219.0,3843
716096358,0,45,3,4,2551.0,3753
711647808,0,55,3,1,2069.0,4414
798792408,1,48,3,1,9959.0,805
809363958,0,49,3,1,3881.0,4177
709579383,0,58,1,3,6978.0,1362
716838633,0,46,4,5,13407.0,4869
714991608,0,41,3,3,1438.3,4300
718607883,0,41,3,2,17890.0,4831
788095158,1,52,3,3,11606.0,2623
789345408,0,39,2,3,1438.3,4983
798022683,1,43,1,2,25517.0,2508
711296508,0,49,3,2,2608.0,4776
720700008,0,50,1,1,4517.0,4686
719742108,1,38,1,2,3554.0,2372
714684933,1,40,1,2,3680.0,2725
715901508,0,35,1,1,23991.0,1843
787983633,0,35,3,1,3187.0,2072
715400733,1,43,3,4,1438.3,2116
712733958,1,46,2,3,1731.0,2304
718528008,0,60,1,3,3845.0,14432
718735908,1,47,4,4,7015.0,1799
715510683,0,40,1,2,2506.0,4665
720642633,0,43,4,1,6475.0,3837
824140908,1,52,3,3,20974.0,1246
721522533,0,48,4,3,2005.0,4311
768612258,0,52,3,3,2700.0,4171
779149683,0,30,0,1,7772.0,2585
716932308,0,38,2,1,4693.0,4460
721029858,0,52,3,1,2166.0,8215
803115258,1,62,0,6,3477.0,2113
794490858,0,48,1,1,15713.0,4775
796326483,0,42,3,4,1681.0,5416
719623083,0,33,1,3,15987.0,8302
709918158,0,43,3,6,12315.0,2028
788779008,0,57,2,1,2736.0,1211
708917133,0,48,3,3,11851.0,4498
710702733,0,46,4,3,11096.0,3949
715074258,0,26,0,3,3930.0,2067
714602658,1,39,1,2,1462.0,1998
715203108,0,63,2,2,5007.0,1050
711968358,0,55,4,2,2638.0,4153
779916408,0,39,4,3,1811.0,4934
790164408,0,59,1,3,2308.0,4869
715178733,0,47,2,3,2289.0,4817
755467683,1,48,1,2,3001.0,2403
807584958,1,50,3,2,21096.0,1882
771922008,0,57,2,2,5443.0,4416
718797558,0,39,1,2,2917.0,2422
715980258,0,36,1,2,2835.0,4811
709564683,1,32,2,3,4739.0,886
794514108,0,50,2,2,3604.0,4051
780529908,0,43,3,3,2023.0,5098
711445233,0,42,5,3,1438.3,4653
768712383,1,51,5,3,34516.0,8173
708390633,0,52,3,5,2421.0,4219
718762308,0,35,1,2,6622.0,3668
778936008,0,46,4,1,5869.0,5103
719344608,0,46,3,3,3901.0,4313
719734533,0,40,4,2,1438.3,4921
717539808,0,51,2,2,9930.0,1276
708085458,0,34,2,2,1438.3,3940
772457583,0,47,2,0,4254.0,5385
719981508,1,37,2,2,1649.0,2574
778228458,0,52,3,3,2510.0,4943
708811233,0,37,2,2,12702.0,1992
807209808,0,48,1,2,2319.0,3739
801516183,0,52,4,3,3231.0,4610
710802258,0,46,2,3,2888.0,1111
716098683,0,46,5,3,5496.0,7985
783625008,0,51,2,2,22294.0,3444
710664558,0,40,3,2,4736.0,3927
710873583,0,58,1,3,20724.0,14215
719570733,0,52,2,2,1629.0,3766
798783858,0,48,3,1,9742.0,13082
719178183,0,50,2,3,34516.0,8186
710669733,0,38,1,2,2358.0,4922
823648983,0,58,1,3,5182.0,7960
788785083,0,44,3,3,3083.0,4311
798030933,0,47,4,2,15594.0,4745
709774608,0,51,3,3,5993.0,3464
713096583,1,40,1,3,1438.3,2294
719703483,0,47,1,3,2707.0,4646
717599283,0,57,0,1,5335.0,1844
717457008,1,43,3,3,9267.0,7991
751487358,0,39,3,6,3221.0,1765
718039683,0,52,2,1,13532.0,1521
715060158,0,41,4,2,1783.0,3853
812788233,0,31,0,1,6315.0,2205
771594783,1,56,1,4,1438.3,2264
717846108,0,49,4,3,12994.0,3734
720789933,0,46,4,1,5798.0,5027
716864733,0,47,3,3,34516.0,1805
779041983,0,41,5,2,1438.3,4439
715090008,0,45,4,3,28564.0,14875
710937783,0,53,0,3,2772.0,5313
798110358,0,64,1,2,1438.3,1417
708504783,0,47,3,3,10960.0,3480
709249083,1,40,2,2,4283.0,8672
713144208,1,51,0,4,9989.0,2053
710375283,0,26,0,3,2033.0,2236
719326758,1,52,0,3,4353.0,9226
789354783,0,45,3,3,2329.0,4286
716685033,0,38,1,1,5559.0,5344
721397808,0,32,0,2,3735.0,1564
788210583,0,62,0,3,1438.3,1843
823878408,0,39,4,2,2981.0,4824
715570533,1,48,3,2,34516.0,1632
721220583,0,54,2,1,7362.0,17390
755262933,0,56,2,3,1438.3,1446
715459158,0,35,4,1,16950.0,7821
716154258,0,48,4,2,32658.0,2023
720254883,0,65,0,1,5877.0,2494
818903583,0,44,5,2,16034.0,3628
719360583,0,53,1,2,3380.0,1502
709666908,0,42,4,3,2782.0,4669
718696458,0,52,1,2,2012.0,3822
713336883,1,61,0,3,1760.0,2285
713094483,0,43,3,2,4391.0,4741
778696608,0,46,3,2,10931.0,4802
714413283,0,46,3,1,10879.0,4629
810875958,1,51,3,4,2016.0,2473
718513233,0,59,2,3,17999.0,4740
715174158,0,31,1,1,25215.0,2588
708890133,0,46,4,2,1438.3,4659
709614333,0,59,0,3,10457.0,4649
711346383,0,33,1,3,34516.0,2804
711918033,1,37,3,1,1468.0,2050
720575058,0,47,3,2,2589.0,4259
709948233,0,47,3,4,2446.0,5347
713489358,0,52,2,3,3698.0,3763
719848008,0,39,2,2,29808.0,16098
809951133,1,54,3,2,34516.0,2115
788820933,0,59,2,2,16727.0,3511
711800658,1,42,3,3,2145.0,2465
778959258,1,51,1,3,1438.3,2585
790204983,0,46,2,5,3131.0,4507
716131083,0,47,2,1,2676.0,4640
716306583,1,64,0,3,3812.0,2325
789228108,0,56,4,2,9091.0,4378
720474408,0,52,2,2,9298.0,8427
709641933,0,42,3,1,3433.0,4504
711507783,1,54,2,4,1694.0,1930
720190083,1,56,3,3,1632.0,2509
720148983,0,54,1,2,2178.0,1724
761240358,0,52,2,2,2155.0,4295
752766783,0,43,4,2,11536.0,4106
711359058,0,46,4,2,3942.0,4622
720615708,0,57,0,2,2601.0,1232
768212583,0,49,2,4,15377.0,1848
721412208,0,57,2,2,1438.3,3887
708793008,1,46,3,3,9949.0,2207
708653958,1,38,3,2,6114.0,2608
720307683,0,43,4,2,1438.3,4484
788677533,0,44,4,3,34516.0,1594
715774833,0,41,2,1,1801.0,3797
711953358,0,51,2,2,6205.0,4605
767414808,0,57,0,3,6996.0,15017
715554708,0,53,1,1,8507.0,14949
712014708,0,48,4,1,2912.0,4518
708373083,1,40,4,3,3356.0,2032
815789883,0,46,3,3,2485.0,4728
766769058,0,51,1,3,22722.0,15817
712448658,1,52,1,3,1795.0,2281
803342358,0,55,3,1,5668.0,3382
716963283,1,47,3,2,3165.0,2751
712096758,0,49,2,3,5370.0,4504
772271508,1,46,3,3,1706.0,2320
713068833,0,44,3,2,1438.3,4687
715825458,1,47,2,3,12933.0,6564
716511483,0,46,2,3,4752.0,3404
714048783,0,57,2,3,8026.0,4072
715579233,0,44,3,1,3659.0,4861
715548183,0,65,1,3,23566.0,3129
711642108,0,30,1,2,4016.0,2572
717728808,0,39,2,1,4531.0,1414
720076458,0,57,2,2,10974.0,1327
713647083,0,53,2,2,9314.0,3696
716482533,0,48,2,1,3329.0,14893
712663533,0,40,4,4,2441.0,3903
790131033,0,38,1,6,3416.0,14230
767488908,0,41,4,2,3497.0,4345
816084333,0,42,2,2,34516.0,3260
770975133,0,36,0,2,5403.0,4382
779722308,1,45,3,2,12355.0,1044
788754108,0,65,1,2,4599.0,2608
716246733,0,57,2,2,1857.0,4681
718611333,0,55,3,1,6400.0,4475
713205108,0,42,4,1,1950.0,3873
712198983,0,46,4,3,3258.0,3169
709429533,0,49,5,3,2561.0,2047
816094233,0,37,1,2,17393.0,1692
787339158,1,56,1,6,8688.0,2361
715581633,0,53,3,3,1972.0,5085
713079108,0,51,0,3,1858.0,3660
719805183,0,39,2,3,8848.0,15352
717985158,0,47,2,3,2335.0,4267
718048608,0,41,3,3,15292.0,5120
709307808,1,59,2,3,4375.0,2507
712130058,1,44,4,3,8075.0,2415
781933983,0,47,4,3,14535.0,2970
714621183,0,39,3,3,2650.0,4512
720424608,0,56,1,3,24073.0,1341
716758908,0,46,3,2,34516.0,4492
711523533,0,43,5,3,17230.0,14781
789556533,0,52,4,2,23070.0,8070
709919283,0,54,4,3,14926.0,1576
736786908,0,48,2,2,5550.0,6984
793428408,0,50,3,2,1596.0,5235
788941983,1,36,3,3,2013.0,2425
806656083,0,48,2,2,9559.0,4064
719904333,0,29,0,3,1459.0,2229
718971333,0,33,1,3,13206.0,2342
711195558,0,59,1,3,7251.0,1300
717972408,0,44,2,3,2558.0,3792
717028158,0,53,3,2,12163.0,2649
710979033,0,30,0,1,6607.0,3046
779338683,0,62,1,2,14825.0,1904
809292483,0,44,4,2,8128.0,1224
708382083,0,49,5,2,2292.0,2584
817035108,0,31,2,3,6933.0,15585
708655983,0,49,3,3,5267.0,1353
717135333,0,50,1,2,17970.0,13204
718758783,0,44,4,3,13067.0,15172
711944733,0,45,2,2,1457.0,5401
808750458,0,32,1,3,10029.0,2192
718046433,0,53,2,2,2199.0,7342
716089983,0,31,0,1,12050.0,2015
828285858,0,41,3,1,1438.3,4053
711527508,1,46,3,3,8583.0,1794
708330858,1,57,3,3,8249.0,678
711709683,0,53,2,1,3506.0,1999
717424458,0,44,2,3,2293.0,1166
718481283,0,51,1,1,1822.0,5210
741116058,0,48,2,2,2582.0,2144
714358008,0,53,1,1,17054.0,4659
713691633,0,29,0,1,3076.0,15514
709791333,0,40,3,1,2040.0,4751
772051308,0,55,3,6,2553.0,3853
719900733,0,60,1,1,9805.0,14641
712021233,1,33,3,1,23399.0,9356
709025583,0,53,3,3,9355.0,1138
779249583,0,56,1,3,2578.0,1378
720799608,0,57,2,1,3377.0,1621
717781608,0,52,3,2,9230.0,14082
721132233,0,42,4,2,2410.0,1217
714670533,0,47,3,1,24580.0,3069
717139608,0,50,2,2,3462.0,4635
719084358,1,55,1,4,4232.0,2312
713124558,0,43,2,1,7210.0,4249
713208033,0,43,3,3,7350.0,7679
781117533,0,50,1,3,20968.0,2823
794293908,0,36,3,2,8696.0,2847
711108408,0,55,2,1,17540.0,14244
758653833,0,34,1,1,2173.0,4392
713787333,0,46,2,1,3818.0,14731
719888358,0,47,1,3,18432.0,2748
714576183,0,47,4,3,21637.0,1222
815767983,0,45,0,3,1438.3,4869
719242533,0,41,5,3,22770.0,1882
768921933,0,34,2,3,2853.0,1750
709971708,1,51,1,3,9701.0,9404
771354633,0,58,1,3,1854.0,3292
794191008,0,46,2,2,34516.0,7552
714548733,0,35,0,3,34516.0,2655
718379358,0,39,1,1,34516.0,8453
712132383,0,44,4,2,1876.0,5056
710109633,0,39,2,3,9871.0,1683
720096558,0,55,2,3,2216.0,1540
708960858,0,40,4,2,11502.0,4786
718572408,0,45,5,2,2658.0,4774
717182883,0,33,1,2,2279.0,4169
709087983,0,35,3,2,1438.3,5020
717667833,0,34,1,2,3735.0,1877
714443883,0,57,3,2,1781.0,4593
715964058,0,39,1,2,1862.0,5105
712180308,0,36,4,3,27929.0,14755
709986633,0,29,1,1,1438.3,2144
721173183,0,57,2,1,2363.0,4984
713739708,0,61,0,3,2415.0,4479
720241758,0,55,0,1,8276.0,1409
709163358,1,41,5,3,34516.0,1727
778511733,0,42,3,3,5424.0,1634
