Attrition_Flag,Marital_Status,Education_Level,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1
0,Married,High School,54,2,3,5660.0,2006,0.779
0,Single,High School,39,3,2,21718.0,2386,0.743
0,Divorced,Graduate,45,4,2,6784.0,891,1.047
0,Married,High School,56,2,1,1796.0,1243,0.768
0,Married,Graduate,41,5,3,7531.0,1692,0.7709999999999999
0,Divorced,Uneducated,51,2,1,9648.0,1926,0.5489999999999999
0,Married,College,34,1,3,2617.0,1010,0.659
1,Married,High School,53,2,3,7474.0,0,0.858
0,Married,Graduate,52,3,3,8185.0,941,0.8740000000000001
0,Divorced,High School,32,0,3,8851.0,1753,0.627
0,Unknown,Graduate,61,1,3,15698.0,2000,0.7490000000000001
0,Married,Graduate,45,3,3,2400.0,1613,0.629
0,Married,Graduate,54,2,2,2737.0,2517,0.5329999999999999
0,Married,Unknown,37,5,1,19055.0,2517,0.915
0,Divorced,Graduate,47,4,1,1438.3,601,1.0
0,Single,Uneducated,35,2,3,21695.0,1257,0.7929999999999999
0,Single,Unknown,36,4,2,1438.3,0,0.8270000000000001
0,Unknown,Unknown,41,3,2,7234.0,1420,0.539
0,Married,High School,52,1,3,2133.0,1469,0.831
0,Single,Doctorate,43,2,3,10851.0,1101,0.7020000000000001
1,Single,Unknown,53,2,2,5905.0,0,0.797
0,Married,Graduate,44,2,5,3203.0,2076,0.5429999999999999
0,Single,Uneducated,56,2,3,2500.0,1298,0.626
0,Single,Graduate,50,2,2,4846.0,2490,0.7879999999999999
0,Single,College,42,4,2,2827.0,1896,0.7390000000000001
0,Divorced,College,42,1,3,2403.0,1105,0.735
0,Married,College,42,4,2,2043.0,0,1.019
0,Divorced,Graduate,45,5,5,1438.3,1226,0.638
0,Married,Unknown,47,5,2,1778.0,822,0.68
0,Married,Post-Graduate,51,3,2,1438.3,0,0.7090000000000001
0,Single,High School,57,1,4,2442.0,1699,0.639
0,Single,Unknown,56,3,2,8869.0,0,0.721
0,Single,Graduate,51,1,2,9619.0,1731,0.7120000000000001
1,Single,High School,59,1,0,4085.0,0,0.787
0,Single,College,52,2,3,2783.0,2379,0.912
0,Single,Graduate,44,2,2,4291.0,1285,0.846
0,Single,High School,44,4,3,8396.0,1672,0.602
0,Single,High School,46,1,2,23996.0,2517,0.488
0,Married,Graduate,52,2,3,2548.0,1683,0.75
0,Single,College,33,2,1,34516.0,1540,1.038
0,Single,College,53,1,2,2312.0,1997,0.787
0,Married,Uneducated,50,2,1,3386.0,2517,0.743
0,Married,Graduate,43,4,3,6448.0,1464,0.615
0,Single,Unknown,47,2,3,2048.0,1599,0.613
0,Unknown,Uneducated,47,2,2,8311.0,0,0.584
0,Married,Unknown,56,2,3,4058.0,793,0.758
0,Single,High School,38,2,3,34516.0,0,0.768
0,Married,Post-Graduate,43,3,3,2435.0,1595,0.691
0,Married,Uneducated,47,3,3,11919.0,2347,0.8420000000000001
0,Single,Graduate,56,2,6,5816.0,716,0.923
0,Married,Graduate,60,1,3,13312.0,1974,0.898
0,Single,Unknown,65,1,1,5018.0,1131,0.624
1,Single,High School,50,4,3,6982.0,0,1.018
0,Unknown,Graduate,45,2,3,4947.0,1053,1.195
1,Married,Graduate,44,4,3,2184.0,0,0.6709999999999999
0,Married,High School,62,1,3,2077.0,1571,1.031
0,Married,Unknown,40,5,1,2803.0,1747,0.954
0,Divorced,Unknown,34,2,1,4408.0,1510,0.73
1,Married,Post-Graduate,48,3,2,2954.0,931,0.575
0,Divorced,High School,46,2,2,2841.0,1807,0.573
1,Single,Uneducated,33,0,2,1438.3,0,0.835
0,Married,Graduate,60,0,2,1976.0,1311,0.995
0,Single,College,46,2,3,4939.0,1296,0.911
0,Married,Graduate,62,1,6,2802.0,1977,0.431
1,Single,Graduate,63,1,3,9569.0,0,0.94
0,Married,Graduate,58,0,2,12555.0,1696,0.519
0,Single,Uneducated,44,3,2,10100.0,0,0.525
0,Unknown,Unknown,46,4,4,1912.0,1172,0.8270000000000001
0,Single,College,65,2,3,3009.0,721,0.68
0,Married,High School,65,0,3,3838.0,1736,0.445
0,Married,College,38,2,3,6452.0,1151,0.884
1,Divorced,Unknown,58,2,4,2295.0,0,0.376
0,Single,Graduate,53,4,3,5376.0,1177,0.939
0,Single,Uneducated,48,3,3,1438.3,965,0.544
0,Married,Graduate,40,2,1,3340.0,1282,0.7240000000000001
0,Married,High School,39,3,1,17978.0,1820,0.85
0,Unknown,Unknown,47,4,2,2424.0,0,0.662
0,Single,College,34,2,2,2715.0,1503,0.7040000000000001
0,Married,Uneducated,48,2,3,2186.0,1017,0.617
0,Unknown,Graduate,52,2,1,7215.0,0,0.8290000000000001
0,Single,High School,65,0,2,2507.0,1613,1.082
0,Single,Graduate,45,3,3,3243.0,1580,1.075
0,Married,College,56,0,2,4384.0,929,0.6779999999999999
0,Single,High School,27,1,2,2730.0,1351,0.623
1,Married,Graduate,49,1,3,1938.0,0,0.612
0,Single,Graduate,42,2,1,3659.0,0,0.797
0,Divorced,Graduate,48,3,2,2115.0,1141,0.616
0,Single,Doctorate,60,1,2,34516.0,1542,0.603
0,Single,Unknown,44,3,2,1724.0,0,0.669
0,Unknown,High School,43,2,3,6109.0,1549,0.6829999999999999
0,Married,College,63,0,1,3118.0,1528,0.604
0,Divorced,Doctorate,46,4,3,4120.0,1578,0.379
0,Married,Graduate,46,2,3,2457.0,1051,0.982
0,Single,High School,32,1,3,3548.0,2517,0.818
0,Married,Unknown,55,1,1,2281.0,920,0.5760000000000001
0,Single,Graduate,53,1,2,11909.0,1018,1.006
1,Divorced,Uneducated,49,1,2,2173.0,0,0.652
0,Married,High School,39,2,3,3086.0,2213,0.695
1,Unknown,Graduate,54,4,2,1779.0,0,0.856
0,Single,High School,58,2,3,30186.0,0,0.606
0,Single,College,48,4,3,2852.0,736,0.386
0,Single,Graduate,45,3,2,24487.0,2517,0.912
0,Married,Uneducated,52,1,2,2937.0,1633,0.857
0,Single,College,31,1,1,9096.0,0,0.768
0,Single,College,26,0,1,8267.0,1720,0.633
0,Married,Graduate,45,5,1,15198.0,2098,0.8
0,Single,Graduate,45,4,3,6363.0,1029,0.838
0,Married,High School,52,1,3,6703.0,893,0.5670000000000001
1,Single,Graduate,49,1,4,8136.0,2517,0.674
0,Single,Uneducated,59,0,1,5402.0,892,0.782
1,Unknown,Unknown,47,3,3,3952.0,0,0.809
0,Married,Doctorate,39,2,2,9843.0,2154,0.733
0,Unknown,High School,48,3,3,8892.0,889,0.67
0,Married,Graduate,41,2,2,13116.0,1225,0.735
0,Married,High School,47,1,1,27858.0,1314,0.6759999999999999
0,Married,High School,51,3,2,10305.0,691,0.485
0,Married,College,41,4,3,34516.0,1347,0.8009999999999999
0,Single,Unknown,51,1,3,4248.0,1177,0.821
0,Single,High School,44,2,3,8685.0,0,0.6659999999999999
0,Single,Unknown,61,1,2,11915.0,1631,0.748
0,Married,Graduate,42,3,3,12294.0,2517,0.775
1,Single,Graduate,42,2,3,17909.0,0,0.225
0,Single,High School,51,1,1,13287.0,1864,0.603
0,Married,Unknown,54,3,2,3796.0,2396,0.569
0,Divorced,Post-Graduate,36,2,2,8917.0,1091,1.152
0,Married,High School,50,3,3,3367.0,1747,0.769
0,Single,Graduate,51,2,3,3532.0,764,0.6809999999999999
1,Married,Unknown,44,3,3,1855.0,0,0.988
0,Single,Uneducated,56,2,2,2941.0,1619,0.9
0,Married,College,42,5,3,2437.0,1718,0.608
0,Married,Uneducated,49,4,3,8561.0,915,0.637
0,Divorced,Post-Graduate,47,4,2,2725.0,1851,0.687
1,Single,Post-Graduate,42,2,3,5667.0,812,0.62
0,Single,Post-Graduate,27,1,1,2965.0,1635,0.7
0,Single,High School,50,2,2,2974.0,2090,0.975
0,Married,Post-Graduate,42,3,2,13908.0,0,0.7190000000000001
1,Single,Graduate,49,3,2,11025.0,0,0.501
0,Divorced,Unknown,56,2,2,5084.0,1683,0.923
0,Single,Unknown,49,2,1,2147.0,1402,0.612
0,Married,High School,40,4,1,11494.0,1160,0.4629999999999999
1,Single,Graduate,30,0,3,1574.0,0,0.5820000000000001
0,Married,Graduate,29,1,1,2710.0,629,0.7709999999999999
0,Married,Uneducated,36,2,2,2754.0,1798,0.769
0,Married,Graduate,40,2,1,6500.0,2025,0.6559999999999999
0,Single,High School,56,3,2,19030.0,912,0.894
0,Married,High School,43,3,3,9560.0,0,0.802
0,Single,Graduate,35,4,3,8717.0,719,0.556
0,Unknown,College,40,4,3,1962.0,0,0.684
0,Single,Graduate,40,3,3,2583.0,2235,0.508
0,Married,Graduate,49,4,1,8162.0,1704,0.8190000000000001
0,Single,College,32,0,3,2917.0,2517,0.833
0,Married,Post-Graduate,56,3,1,3955.0,2517,0.484
0,Married,Graduate,63,1,1,2675.0,2517,0.957
0,Married,Graduate,39,1,3,3358.0,1758,0.723
0,Married,Graduate,42,4,1,1503.0,929,0.892
1,Married,High School,51,3,3,8989.0,0,0.47
0,Single,High School,39,2,2,5245.0,802,0.504
0,Married,Uneducated,50,1,1,2071.0,1035,0.754
0,Married,High School,43,1,3,7189.0,1550,0.5379999999999999
0,Married,Unknown,49,3,3,3114.0,2208,0.8240000000000001
0,Single,High School,48,3,3,3520.0,2149,0.539
0,Married,High School,55,1,3,16794.0,809,1.5659999999999998
0,Single,College,42,3,1,11698.0,1060,1.2819999999999998
0,Married,Graduate,51,2,2,5118.0,980,0.7859999999999999
0,Single,Graduate,52,2,3,13276.0,1917,1.075
0,Unknown,Uneducated,37,3,2,14485.0,2124,0.527
0,Married,High School,35,4,2,5325.0,1318,1.045
0,Single,Graduate,47,3,1,30498.0,1990,0.8390000000000001
0,Married,Uneducated,58,2,2,2848.0,1468,0.517
0,Single,High School,56,3,5,8340.0,1902,0.81
0,Married,College,51,2,3,15048.0,2517,0.6659999999999999
0,Married,Graduate,53,2,2,2956.0,1391,0.698
0,Married,High School,54,1,1,20050.0,1225,0.907
0,Single,Uneducated,44,4,3,2717.0,1720,0.8690000000000001
0,Married,Uneducated,60,0,1,2595.0,2189,0.276
0,Unknown,College,32,3,5,15412.0,0,0.589
0,Single,Unknown,57,2,4,2428.0,932,0.768
0,Married,High School,65,1,2,3198.0,2493,0.665
1,Married,College,45,2,3,3387.0,0,0.789
0,Single,Post-Graduate,34,4,3,5100.0,1786,1.06
0,Single,Uneducated,49,2,3,2464.0,1601,0.649
0,Single,Unknown,39,2,2,1781.0,935,0.868
0,Single,Graduate,40,3,1,2694.0,1833,1.044
0,Single,College,46,4,2,34516.0,585,0.802
0,Married,Uneducated,38,1,1,11352.0,0,1.324
0,Married,Unknown,50,1,5,3069.0,1482,0.6629999999999999
0,Married,Uneducated,49,2,3,13435.0,0,0.747
0,Divorced,Unknown,54,2,3,5476.0,2517,0.967
0,Married,College,38,3,2,3297.0,1554,0.605
1,Married,Graduate,43,2,2,10388.0,1961,0.703
0,Single,Unknown,26,1,3,2590.0,1748,0.626
0,Married,College,41,3,1,34516.0,1617,0.625
0,Married,Graduate,46,3,2,6954.0,1502,0.624
0,Single,Uneducated,53,2,2,19116.0,0,0.6559999999999999
0,Married,Post-Graduate,55,1,3,9959.0,1890,1.043
0,Single,College,58,1,3,9890.0,0,0.653
0,Single,Unknown,44,4,3,11042.0,2211,0.897
0,Married,Graduate,55,1,3,28751.0,2158,0.536
0,Single,Graduate,34,2,3,8940.0,1518,0.726
0,Single,Graduate,37,1,2,5110.0,1942,0.7490000000000001
0,Single,High School,54,1,2,2082.0,805,1.0490000000000002
1,Married,Doctorate,45,2,3,2704.0,2262,0.87
0,Married,Graduate,50,3,2,34516.0,1662,0.504
0,Unknown,College,49,4,2,9652.0,2517,0.889
0,Single,Graduate,41,3,1,11463.0,0,0.908
0,Single,Graduate,50,1,3,3370.0,1133,0.722
0,Married,Graduate,41,2,2,12301.0,2250,0.484
0,Married,Graduate,43,3,1,7951.0,1456,0.882
0,Married,Graduate,65,0,3,2297.0,0,0.511
0,Married,Graduate,55,2,2,2145.0,1207,0.521
0,Married,Unknown,57,2,2,23700.0,1314,1.487
0,Married,High School,58,3,2,12698.0,2361,0.799
0,Married,High School,45,5,1,15626.0,1148,1.028
0,Single,Graduate,36,1,3,2601.0,1817,0.6629999999999999
0,Single,High School,43,2,2,5070.0,0,0.67
0,Married,Uneducated,57,3,2,3136.0,1422,0.591
0,Single,Unknown,45,3,2,10651.0,672,0.767
0,Single,College,51,2,3,8706.0,868,0.991
0,Unknown,Graduate,59,1,1,2621.0,2486,0.755
1,Married,Unknown,42,4,3,1606.0,0,0.87
0,Unknown,Unknown,42,3,1,15648.0,0,0.731
0,Single,Post-Graduate,49,4,3,18206.0,1586,0.921
0,Divorced,Graduate,29,2,1,2462.0,2021,0.966
0,Married,High School,42,3,1,19156.0,1353,1.41
0,Single,College,39,2,3,4938.0,1593,0.7
0,Single,Graduate,48,4,2,1705.0,1192,0.763
0,Single,Graduate,38,1,3,7504.0,1134,0.67
0,Single,Graduate,43,3,2,4121.0,2084,0.807
1,Married,College,33,2,1,34516.0,0,1.004
1,Divorced,Graduate,45,3,3,1477.0,0,0.768
0,Married,College,54,1,3,2821.0,2415,0.441
0,Married,Unknown,40,4,2,22956.0,1407,0.7090000000000001
0,Married,Graduate,48,3,2,5573.0,1238,0.624
1,Single,Graduate,52,2,2,34516.0,0,0.539
0,Single,College,53,2,1,34516.0,1051,0.863
0,Single,Post-Graduate,47,2,3,34516.0,1652,0.7559999999999999
0,Single,Graduate,46,4,0,13376.0,1633,0.98
0,Divorced,Graduate,45,3,3,5065.0,1362,0.68
0,Single,Graduate,46,1,2,3569.0,0,0.706
0,Divorced,Unknown,40,3,1,2348.0,1061,1.062
0,Married,High School,47,1,3,2709.0,2034,0.606
0,Married,Doctorate,45,5,2,1438.3,491,0.708
0,Single,Unknown,42,2,1,2677.0,2517,0.609
1,Divorced,College,44,1,3,34516.0,2361,0.529
0,Single,Graduate,42,4,2,6158.0,0,1.411
0,Divorced,Graduate,51,2,2,2792.0,887,0.7929999999999999
0,Divorced,Post-Graduate,48,3,3,2648.0,0,0.715
0,Single,Graduate,53,3,2,34516.0,1198,0.615
0,Married,Uneducated,37,3,2,2672.0,1259,1.375
0,Married,High School,50,2,1,10733.0,783,0.732
0,Single,Unknown,53,2,2,1820.0,909,0.737
0,Single,Graduate,40,2,1,20891.0,1213,0.7170000000000001
1,Unknown,High School,58,0,2,1438.3,0,0.835
0,Married,Graduate,45,4,1,26819.0,1657,0.816
0,Single,Graduate,65,1,2,6463.0,1660,0.995
0,Divorced,Uneducated,49,3,1,5238.0,1365,1.027
0,Single,Uneducated,56,2,2,5261.0,1966,0.672
0,Single,Uneducated,50,3,2,24742.0,1676,0.5660000000000001
0,Divorced,Uneducated,45,4,3,15875.0,1719,0.86
1,Single,Uneducated,65,0,4,1697.0,377,1.048
1,Married,College,49,5,2,1438.3,0,0.7340000000000001
1,Married,Doctorate,42,4,2,4304.0,0,0.183
0,Single,Graduate,52,3,2,9137.0,1729,0.974
0,Married,College,46,1,2,1723.0,1010,0.7040000000000001
0,Divorced,College,32,1,5,1835.0,1017,0.82
0,Married,Uneducated,47,5,6,2291.0,1419,0.725
0,Single,Doctorate,50,3,3,3743.0,881,0.77
0,Married,Graduate,57,4,3,10711.0,1970,0.71
1,Married,High School,48,5,3,7897.0,157,0.6990000000000001
0,Married,Uneducated,40,4,3,3326.0,2181,0.8270000000000001
1,Single,High School,52,0,3,34516.0,216,0.556
0,Married,Graduate,52,3,3,2001.0,909,0.772
1,Single,Uneducated,49,0,3,2094.0,0,0.897
0,Married,High School,54,1,5,2474.0,1539,0.649
0,Married,High School,53,2,4,5182.0,2500,0.8690000000000001
0,Married,Uneducated,44,1,3,13298.0,1694,0.8240000000000001
1,Single,Graduate,50,4,2,3699.0,913,0.866
0,Married,College,51,1,2,6182.0,1516,1.137
0,Divorced,Unknown,43,3,2,13625.0,0,0.93
0,Married,Uneducated,45,3,5,2728.0,0,0.879
0,Married,Graduate,46,4,1,7562.0,1500,0.632
0,Married,Uneducated,42,3,3,13103.0,1809,0.7240000000000001
1,Single,Graduate,53,1,3,30271.0,1406,1.336
0,Married,Uneducated,41,3,3,3022.0,1142,0.4029999999999999
0,Single,Uneducated,56,4,2,8037.0,2276,0.406
0,Single,Graduate,32,0,3,9238.0,0,0.809
0,Married,Post-Graduate,47,5,2,3532.0,0,0.82
0,Single,Graduate,42,3,2,5596.0,1086,0.5870000000000001
0,Married,Graduate,33,2,2,22399.0,1431,1.019
0,Married,High School,34,3,3,3265.0,2517,0.952
0,Married,Graduate,39,3,2,30753.0,1661,0.6809999999999999
0,Single,High School,47,1,4,8440.0,2087,0.804
1,Married,High School,54,5,3,5342.0,605,0.691
0,Divorced,Uneducated,53,3,2,13513.0,1495,0.505
0,Married,Graduate,55,0,2,8302.0,2517,0.6609999999999999
0,Single,Uneducated,52,2,3,2164.0,0,0.688
0,Married,College,48,1,3,15355.0,1823,0.809
0,Single,College,64,0,4,12155.0,0,0.446
0,Married,High School,47,4,2,4592.0,1635,0.952
0,Married,College,49,3,2,2578.0,1590,0.657
0,Single,Uneducated,34,3,3,1438.3,0,0.7340000000000001
0,Unknown,Post-Graduate,47,3,1,33184.0,855,0.728
0,Married,Unknown,43,4,3,8129.0,1799,0.5660000000000001
1,Single,College,33,0,1,2299.0,0,0.6629999999999999
1,Single,Uneducated,57,2,0,2475.0,0,0.823
0,Single,High School,46,5,2,11287.0,1513,0.672
0,Single,High School,44,3,3,8997.0,708,0.586
0,Single,Post-Graduate,35,2,3,3388.0,1659,0.8420000000000001
0,Single,Graduate,49,2,3,5076.0,871,0.693
0,Single,Unknown,49,2,3,4939.0,1190,0.557
0,Married,High School,49,2,3,7223.0,1963,0.852
0,Married,High School,46,3,3,14701.0,1635,0.618
1,Married,Unknown,49,2,2,3243.0,0,0.685
0,Single,Graduate,48,4,3,2300.0,1906,0.8029999999999999
1,Single,Post-Graduate,46,3,4,2344.0,0,0.412
0,Married,Uneducated,42,2,2,1622.0,0,0.7090000000000001
0,Married,Graduate,50,1,2,1438.3,0,0.851
0,Single,Graduate,42,3,1,3308.0,2517,0.5429999999999999
0,Single,Doctorate,37,3,2,12830.0,0,0.774
0,Single,Graduate,39,2,3,8325.0,2048,0.92
0,Married,Unknown,58,4,1,12010.0,2149,0.8009999999999999
0,Married,Doctorate,39,3,1,3537.0,2517,1.021
0,Divorced,Graduate,42,2,2,2468.0,1850,0.775
1,Unknown,Unknown,49,4,2,2886.0,925,0.946
0,Married,Uneducated,44,2,2,2275.0,1265,0.755
0,Single,Uneducated,47,4,2,9148.0,561,0.774
0,Married,High School,38,2,2,1438.3,0,0.846
0,Married,Uneducated,47,4,3,17557.0,0,0.667
0,Unknown,High School,49,3,1,3051.0,1783,0.732
0,Single,Uneducated,44,2,1,11627.0,0,0.638
0,Unknown,Uneducated,42,4,5,2447.0,2195,0.7170000000000001
0,Divorced,Graduate,43,2,3,2422.0,1237,0.925
0,Single,Post-Graduate,43,3,3,5182.0,1607,0.8740000000000001
0,Single,Uneducated,39,4,2,10264.0,803,0.802
0,Married,College,46,3,3,1438.3,0,0.6809999999999999
0,Married,Graduate,53,1,3,4186.0,0,0.888
0,Married,High School,40,4,5,1762.0,1224,0.815
0,Single,Unknown,45,2,2,5596.0,0,0.833
0,Married,High School,42,3,3,1676.0,1372,0.522
0,Married,High School,44,3,3,22243.0,1377,0.5670000000000001
0,Single,Graduate,60,1,3,9752.0,1423,0.872
0,Married,High School,48,4,1,4206.0,1100,0.5870000000000001
0,Single,Graduate,52,2,2,10351.0,1356,0.828
1,Single,High School,41,2,3,1661.0,0,0.7859999999999999
0,Married,High School,40,3,3,11476.0,2365,0.65
0,Married,Graduate,40,3,1,1829.0,1140,0.325
0,Single,High School,38,3,2,23981.0,0,0.741
0,Unknown,Graduate,47,3,1,18064.0,2039,0.89
0,Single,Graduate,49,1,2,3537.0,0,0.763
0,Divorced,Uneducated,57,3,4,2312.0,1789,0.867
0,Single,High School,44,1,3,2021.0,1182,0.794
0,Married,High School,41,0,2,2685.0,1647,0.812
0,Single,High School,55,3,1,34516.0,810,0.787
0,Single,Uneducated,40,1,2,13669.0,1774,0.653
0,Single,High School,49,2,1,24299.0,2517,0.723
0,Married,High School,41,3,1,3427.0,1419,0.685
1,Single,Uneducated,51,3,3,25670.0,0,0.952
0,Single,College,37,1,2,9466.0,0,0.818
0,Single,Post-Graduate,47,5,3,9430.0,0,0.68
0,Unknown,Uneducated,47,5,1,3127.0,2094,0.7090000000000001
0,Married,Uneducated,42,5,2,1840.0,1267,0.605
0,Married,Graduate,47,3,1,21331.0,1251,0.949
0,Single,Uneducated,53,1,2,2126.0,1257,0.632
1,Single,College,45,2,2,3841.0,0,0.794
0,Unknown,Uneducated,46,5,1,34516.0,1259,0.6709999999999999
0,Single,College,41,2,3,2647.0,620,0.664
0,Married,College,48,1,3,19324.0,1040,0.904
0,Divorced,Uneducated,46,5,1,17196.0,1646,0.542
0,Married,High School,46,4,3,1438.3,981,0.6629999999999999
1,Single,Uneducated,43,4,3,2422.0,1014,0.688
0,Married,Unknown,43,2,3,2069.0,839,0.923
0,Married,High School,62,0,2,2052.0,1250,0.728
0,Unknown,Graduate,48,3,2,34516.0,1531,0.862
1,Single,College,59,1,4,4789.0,357,0.7979999999999999
1,Single,Uneducated,58,2,3,16163.0,0,0.542
0,Unknown,Graduate,50,3,1,3287.0,2517,0.586
0,Single,Uneducated,37,2,3,2258.0,1338,0.86
0,Married,Graduate,54,1,1,1438.3,0,0.5760000000000001
0,Married,Graduate,57,2,1,21875.0,2517,0.409
0,Single,Graduate,44,1,2,1550.0,716,0.7490000000000001
0,Single,College,46,2,3,2168.0,1334,0.622
0,Married,High School,48,3,2,32611.0,1718,0.971
1,Single,Doctorate,62,0,3,2936.0,326,0.935
0,Single,Unknown,49,3,3,5129.0,1654,0.618
0,Single,Uneducated,35,3,2,2858.0,1251,0.5760000000000001
0,Married,High School,49,3,1,10155.0,1805,0.6729999999999999
0,Married,Uneducated,47,1,2,8168.0,2137,0.659
0,Married,Graduate,67,0,2,5876.0,1297,1.012
0,Single,College,26,0,1,1934.0,1070,0.4479999999999999
0,Married,High School,49,2,2,5536.0,756,0.635
0,Married,Graduate,50,0,1,2393.0,1499,0.784
0,Single,High School,56,4,2,2610.0,1988,0.5760000000000001
0,Divorced,Unknown,46,2,3,2770.0,1286,1.068
0,Married,College,41,2,2,9759.0,2038,0.622
1,Married,Post-Graduate,40,4,4,20178.0,1553,0.324
0,Married,College,54,0,2,2254.0,533,1.043
0,Married,Graduate,47,3,3,34516.0,1161,0.74
0,Single,Graduate,51,4,3,2522.0,1898,0.674
0,Single,Uneducated,57,4,3,3545.0,1446,0.638
0,Married,College,41,2,2,6602.0,0,0.743
0,Married,Post-Graduate,50,1,2,19349.0,615,0.708
0,Single,College,51,2,3,26714.0,2517,0.758
1,Single,Uneducated,43,2,3,6348.0,0,0.4
0,Unknown,Unknown,44,4,1,4234.0,972,1.707
0,Single,Graduate,59,1,2,6335.0,1128,0.397
0,Divorced,Uneducated,31,0,2,2621.0,1461,0.775
0,Unknown,Uneducated,50,1,2,11888.0,2090,0.7
1,Married,College,48,2,2,2111.0,0,0.531
0,Single,High School,46,2,3,2170.0,1498,0.64
0,Single,High School,51,4,2,8783.0,2142,0.662
0,Single,Post-Graduate,56,3,3,2535.0,1699,0.72
0,Single,Unknown,65,0,1,9383.0,829,0.515
0,Married,Graduate,49,1,3,2721.0,1527,0.743
0,Married,Graduate,39,2,3,2594.0,0,0.526
0,Married,Uneducated,45,3,1,10619.0,607,0.883
1,Married,Graduate,39,4,3,3929.0,542,0.8109999999999999
0,Single,Graduate,51,3,3,2927.0,1499,0.649
0,Married,High School,62,1,3,2359.0,1242,1.043
0,Single,Graduate,54,2,3,7866.0,0,0.76
0,Single,Uneducated,57,2,3,12045.0,1749,0.736
0,Single,Post-Graduate,35,3,3,34516.0,1872,1.068
0,Single,College,32,3,3,21390.0,0,0.946
0,Single,Graduate,42,4,2,2021.0,1731,0.986
0,Single,High School,50,2,3,17655.0,1720,0.706
0,Married,College,36,0,3,6338.0,2379,0.624
0,Single,Unknown,44,3,3,8064.0,2417,0.644
0,Single,Unknown,53,4,2,6721.0,1115,0.79
0,Married,Graduate,52,2,3,5905.0,2248,0.728
1,Single,Graduate,38,3,2,2669.0,0,0.67
0,Married,High School,40,4,2,2822.0,2182,0.768
0,Single,Uneducated,38,2,2,3192.0,2517,0.6579999999999999
0,Married,Graduate,43,2,1,34516.0,0,0.674
0,Divorced,Graduate,40,4,3,1438.3,915,0.4639999999999999
0,Married,Graduate,58,1,3,10021.0,1617,0.578
0,Single,Graduate,55,2,3,1745.0,1168,0.701
0,Married,Graduate,46,2,3,34516.0,1236,0.5489999999999999
0,Married,Unknown,49,3,3,15987.0,0,0.6579999999999999
1,Single,Uneducated,57,2,5,1614.0,0,0.241
0,Divorced,Unknown,51,0,4,3049.0,1151,0.5329999999999999
0,Married,Graduate,39,0,3,2936.0,0,0.8420000000000001
1,Married,Graduate,62,2,2,2490.0,513,0.6779999999999999
0,Single,High School,38,2,1,1744.0,0,0.7020000000000001
0,Divorced,Unknown,42,3,3,2369.0,1019,0.691
0,Married,Unknown,53,3,1,1595.0,870,0.6940000000000001
0,Married,Unknown,42,4,1,2757.0,1785,0.735
0,Married,Graduate,39,2,5,4955.0,1157,0.8959999999999999
0,Unknown,Uneducated,53,5,3,2340.0,1612,0.696
0,Married,Uneducated,46,1,3,13056.0,1890,0.713
0,Single,Graduate,38,4,3,9830.0,2055,0.977
0,Divorced,Unknown,49,4,3,2432.0,0,1.293
0,Unknown,College,44,3,1,5024.0,2209,0.66
1,Single,Unknown,60,1,2,2425.0,0,0.187
0,Married,Unknown,49,3,2,1438.3,0,1.044
0,Single,Post-Graduate,41,2,3,8666.0,0,0.682
0,Single,Graduate,38,3,1,5362.0,1110,0.6509999999999999
0,Single,Graduate,51,4,1,11221.0,1279,1.116
0,Married,Graduate,61,0,1,2939.0,1999,2.145
1,Unknown,College,38,2,2,7385.0,1817,1.029
0,Married,Unknown,40,4,3,2925.0,1447,0.563
0,Married,High School,44,3,2,1438.3,688,0.976
0,Married,Graduate,42,5,2,4228.0,1709,0.493
1,Married,Graduate,43,3,2,17239.0,0,0.3929999999999999
0,Single,Uneducated,53,2,2,7062.0,1255,0.672
1,Married,College,46,3,2,1438.3,1214,0.7829999999999999
0,Single,Doctorate,60,0,3,2758.0,1429,0.718
0,Single,Graduate,51,1,2,9352.0,1429,0.728
1,Single,Graduate,49,3,3,1675.0,0,0.76
0,Single,Unknown,47,4,3,9132.0,800,0.62
0,Married,Unknown,54,4,2,1491.0,1349,0.7559999999999999
0,Single,Graduate,40,3,2,17018.0,0,0.69
0,Unknown,Graduate,43,5,3,7599.0,1100,0.365
0,Married,Uneducated,62,1,3,9521.0,1669,1.308
0,Married,Uneducated,42,3,4,34516.0,2070,0.88
0,Divorced,Doctorate,65,0,1,1573.0,653,0.71
0,Single,High School,51,2,3,16703.0,1140,0.555
0,Single,Graduate,36,2,3,3174.0,2462,0.772
0,Married,Graduate,45,3,3,21630.0,0,0.804
0,Single,Graduate,38,0,3,1755.0,750,0.659
0,Unknown,College,50,3,2,12889.0,1822,0.88
